ItemID,Sentiment,SentimentText
1047766,1, mds0221 yes
1047767,1, mdsparks love the necklace way cute jewlery 
1047768,1, mdsteelergal of course your a great sports fan to root againist 
1047769,1, mdteresa on the other side mocha torte deserve its own day as it can be quire a treat
1047770,0, mduncan_9
1047771,0, mduncan_9 here 
1047772,1, mdv8 i will donate if you make michaelbatty apologise on air to kyleandjackieo tomorrow morning for his rude fat jokes towards her b4
1047773,1, mdysasi that s funny stalkers 
1047774,1, mdzulkar9 aww damn its okay i still go to the gym regularly and now i can do 10 pull ups at home 
1047775,1, me dude could you like either use your account or give it up i want your username 
1047776,1, me_amatis im still 14 s its nearly my bday just had to say that again
1047777,1, me_cait i think its funny hope you have boobs so the guys were like dayum 
1047778,1, me_cait you can be steven and sam can be crystal 
1047779,1, me_cait you stood there run away you dunce 
1047780,1, me_cfs_unite depends on the sleep aide the strength of the melatonin amp the quality of the melatonin mine helps better than clonazepam
1047781,1, me_cfs_unite nice to meet you too i take pictures for fun if they become art i don t object 
1047782,0, me_chiel minutes later the light crashed on the floor and broke into pieces
1047783,1, me_chiel nah it was only a cx 520 d
1047784,1, me_chiel yes heâ s really cute 
1047785,1, me_hannah omg yeah thankyou its been bugging me
1047786,1, me_hannah will do hannah i want to keep in contact with some people anyway bye for now xxx
1047787,1, me_mason i saw on the news the other day that man flu is real it s coz women have stronger immune systems you have my sympathy 
1047788,0, me_mason surprisingly no was out till about 12 30pm and was a little merry but feel ok by 1pm i might be lagging a bit though
1047789,1, me_shell_ haha you re stupid because you can t spell
1047790,0, me1000 i m jealous we have no imax here 
1047791,0, me215 i am getting tired too but it s not helping me fall asleep 
1047792,1, me2i gefeliciteerd jonge 
1047793,1, me2pogi study for finals lol work first and partay laterrrr 
1047794,0, mea_86 i m sick face too
1047795,0, meabhaline top row at the front
1047796,1, meacrim wow im so jealous good for you though
1047797,1, meadedaweed33 meeeeadee i m coming to visit youu
1047798,1, meadowsling lol got it 
1047799,1, meaganbeth we can be your support group for rustyrockets addiction or we might make it worse xx
1047800,0, meagandenise damn babe every man in the city of detroit is tryna steal you from me smh
1047801,0, meagandenise i need one
1047802,1, meaganfrancis ditto for being a happy dad i think that men tend to have very high behavioral expectations for sons 
1047803,0, meaganhatfield so the show is completely done and no happy happy at the end of it at all 
1047804,0, meaganhatfield yeah seriously i m super shuttling it or cabbing but i don t wanna cab alone
1047805,0, meaganirene im glad your safe and i hope you figure it out looks like a bitch hows life besides that 
1047806,0, meaganjulie but there is no sun its raining
1047807,0, meaganjulie i know tell me about it its gonna be like 12 before we get back then we have to come home 
1047808,1, meaganlovesyou ps i got those shoes at building 19 sooo long ago just for running and now i m finally using them 
1047809,1, meaganne84 good luck sis i know you ll do amazing
1047810,0, meagannicholeee i miss you guys too
1047811,1, meaganruth17 yeahh i collect them and when i dont get one i freak out the tv guide one was ordered off ebay haha
1047812,0, meagansdesigns i m still here 1 26am and i m still working on the drawings
1047813,1, meagansdesigns meh i just block em as they come
1047814,1, meagansdesigns so you can enjoy the weekend with your family
1047815,0, meaganxtine that s no fun have a happy birthday anyway lots of love 
1047816,0, meagenc yup i was working at ihop guess its ok since i only worked there like a week but it still pissed me off 
1047817,1, meagenmin yay for bff s i m sure he s stoked you came
1047818,0, meaghan_hickey omg that is so weird because seriously i took down all of my twilight posters at that time too
1047819,0, meaghancarroll i sorry i ll see it with you when you get back if that makes you feel any better 
1047820,0, meaghanellenxo cause that s like ages i do not want to go to gaol
1047821,1, meaghanellenxo i love you i m so hungry 
1047822,0, meaghanellenxo i never saw it that s why i want them to repeat it they had alice upside down again last saturday missed it though
1047823,1, meaghanellenxo yes yes yes
1047824,0, meaghankayye oh so i guess my room just isn t cool enough for you 
1047825,1, meaghankayye what are you doing on the 28th come lurk with me at the south skate 
1047826,1, meaghankoci just my first experience i was afraid but excited ya very different 
1047827,0, meaghanmarino im all yours when ur ready for me i want a burger too
1047828,1, meaghannnnn snowball sounds like fun too bad your slow dance wasn t with mr crush though 
1047829,1, meaglee at least you can have loud parties and sex all over the house til they get home
1047830,0, mealesie i hope she s ok haha
1047831,1, mealice mee too i m going home on thursday
1047832,1, mealltimelow im pulling my dad out cause he wont leave 
1047833,0, mealmaguer sadly this new version of the overdrive media console is for windows only 
1047834,0, meanbitchesglen love you lots hope you feel better 
1047835,1, meanbot no i didn t i am one lol
1047836,1, meancat cheers mate it went alright
1047837,1, meanderthal42 there are none of those but i don t know how discriminatory i could really be if there were thx a lot for well wishes 
1047838,1, meandmylies right there with you reffy
1047839,0, meaningfullove i feel your pain me too 6am
1047840,1, meaningoftruth chrys73 ahhahah u 2 are exaggerated
1047841,0, meaningoftruth i know mm kinda hard to explain mmm i hope to get gd news later but mmm2b true i dont think so mmm btw in wht u work xo
1047842,1, meaningoftruth it s this inspirational talk about just life and how to cope with it hehe 
1047843,1, meanlouise if you wanna spin some sasquatch fur into yarn i have the motherload right here 
1047844,0, meanmillies boo
1047845,1, meanolmeany living vicariously through your tweets at the moment so much fun to watch 
1047846,1, meanolmeany ok i know you re doing research whatcha find 
1047847,0, meanolmeany ugh my fb account was disabled i had to start a new acct for now add me plz http tinyurl com bethsnewfb
1047848,0, meanshots22 i don t know how an i m using my dad s laptop so i m not allowed to upload it sorry but i ll try to from my fone 
1047849,1, meanstepmom congratulations have fun moving 
1047850,1, meanttolive will do darling working on my tan http myloc me 2oal
1047851,1, meanwiyl i know you ll be there right and what did this guy do on her show i quot m curious and sleepy maybe we can im tomorrow 
1047852,1, meara76
1047853,0, meara76 that s happened to two of my friends apparently it s a fairly common fault they both got free replacements so get on to apple 
1047854,0, meara76 eww bad times how are you doin for a monday 
1047855,1, meara76 i always take that left turn for food anytime fooood gooood
1047856,0, mearmear how is that sad it s just the truth i guess i have to face the facts huh 
1047857,0, measure_in_love lauren i miss you sadness wish i could skype working at 5am just doesn t work for me lt 3
1047858,1, meat_loaf_fan woot thanks for letting me know
1047859,0, meatmobile i think it s ended which sucks like x men and love letter ended too _ 
1047860,0, meatrack no more sneaky late arvo surfs now man i feel the late arvo glass off is now a distant memory of summer 
1047861,1, meatstack and for the most part i don t mind talking work 
1047862,1, meatstack i haven t figured out a good business model for myself yet 
1047863,1, meatstack not much is it cool if i pay you in chocolate chip cookies 
1047864,0, meatsticks just validated my cloud of sadness my new name is zoloft
1047865,1, meazyva lol its the capital sacramento although i was born in san francisco 
1047866,1, mebejer was it full 
1047867,1, mebekristyna i think everyone was thinking thurs or fri after pay day
1047868,1, meberroth i realized that i only really like chocolate if it s w strong mint flavor dark choco is the nom tho
1047869,1, mebner so it seems that you re not a fan of shopping tours but i don t like it too ununsual for a woman
1047870,0, mebreezy tha rain
1047871,0, meccamusic then 30 minutes on the reply geezzzzz feelin sum type of way right now
1047872,1, meccanicole call my phone 20 fafillion times every hour and never take the hint when i don t pick up thats the only way 
1047873,0, meccastarr lmao i hate when that happens it spoils my drink now you gon have lil floaties unless u dump it
1047874,1, mech_angel often yes exactly 
1047875,0, mechamaija sadly yes the article doesn t count anymore
1047876,0, mechamorgan i have to save my shekels for the weekend plus i have a tonne of work to do once again responsibilities ruin everything 
1047877,0, mechanicalbride i know right its so sad i ll miss jonny too 
1047878,1, mechanicalr lol and the advert on xboxlive is making you ultra popular
1047879,1, mechanizm told you i love it 
1047880,0, mechaweeg didn t you take any soup with you today baby 
1047881,1, mechelez happy sunny sunday
1047882,1, mechelle1st thanks for tweeting about us
1047883,0, mechellelewis are you shattered after that long week thats a pity about tomorrow night
1047884,1, meckybay congrats 3rd time is the charm 
1047885,1, med77 good to know i ve heard it s a great movie
1047886,1, medaox08 lol we should go to the movies today it s a perfect rainy day and i m already out of school
1047887,1, medbotjinx ooc thanks huggles back not quite back to 100 yet but at least i m functional enough to rp 
1047888,1, medbotjinx ooc there s time 
1047889,1, medea_wolff i believe in the two halves thing and you re not foolish you re allowed to believe
1047890,1, medeamaterial good night
1047891,1, medelle pretty sure 64 is right am behind again
1047892,1, medi_kate speaking of spinning i got this new cock ring
1047893,0, media_molecule oooo looks cool shame its only vips tonight tho will try and go along tomorrow if im not too busy
1047894,0, media_molecule where is sackiroth
1047895,1, media_molecule yes we are
1047896,1, media_molecule quick question will the quot play create share quot points system ever get re enabled 
1047897,1, mediacoach i never get my timings right hope you got a bucketful 
1047898,1, mediacoach roast lamb enjoy making my mouth water at the thought
1047899,1, mediacoach style is everything
1047900,1, mediadivo yesterday was my 6 month twitterversay
1047901,1, mediahunter hyperbrendanlol are you two having a tweetup for origin you both just tweeted same sentence same time
1047902,1, mediahunter oups nobody told you 
1047903,1, mediahunter you can certainly choose a good office location can t you
1047904,1, mediahunter you re very perceptive
1047905,1, mediajess congratulations we re excited to chat w u again tom morn 6am hope u re upto it been watching u off n on 2day lookin gr8 
1047906,0, mediakath i think everyone is unfollowing u bc ur acct has been phished lots of spam under ur name might wanna chk it out 
1047907,1, medialux i liked the glint of quot insurance claim quot in the wifes eye when she heard how much his setup was worth
1047908,1, mediamacaroni the pleasure is all mine thx for your fabulous tweets 
1047909,1, mediamagik yeah and it was crappy eyeliner so it was much easier to take off than pen would have been
1047910,1, mediamangroup thanks for the suggestion we are going to contact them
1047911,0, mediamum but but but i don t remember what i answered anymore 
1047912,1, mediamum good morning 
1047913,1, mediamum gotcha cool didn t want to miss my opportunity to skew your survey data 
1047914,1, mediamum heh i want an n95 too but i drool over an n97 wish we had better mobile phone companies here in the usa
1047915,1, mediamum sounds like you re volunteering to do that 
1047916,0, mediaphyter you aren t alone cf mashable and google calendar ate my appointments list for today
1047917,1, mediasnackers thanks for the tweet re our animoto video http tinyurl com p9d6m9
1047918,1, mediatemple great stuff thanks
1047919,0, mediatemple othersockbuf is also majorly failing 
1047920,1, mediavixen yeah sounds good how about we meet monday or tuesday after work i can always meet you at starbucks 
1047921,1, medibank welcome to twitter baby
1047922,1, medic_ray that s hilarious i was like what is quot yvw quot but i finally got it learn something new every day 
1047923,1, medic60 haha and i would get money to buy stuff on ebay i want that stuff 
1047924,0, medicci oh no thats ridiculous that he has to wait and worry about what may or may not happen 
1047925,1, medicci thanks its a business degree im good thanks your quite right to be job searching what they did sucks and is ridiculous
1047926,0, medievalcute aww i m sorry you don t feel very happy but cash cash are coming back to columbia maybe that ll cheer you up a bit 
1047927,1, medievalissa melissa i just saw that you re on twitter brilliant i get your email newsletter and it s always full of great info 
1047928,1, medievalknievel aw now i m only 2 years older than you
1047929,1, medievalmind hello friend of kai s just saw that you were amongst the hoardes defending brentspiner amp recognised you from lj heh 
1047930,1, medinagals thanks 
1047931,0, medini woke up late blame last night s champagne tasting grabbed fullyloadedtea s naked strawberry tea my fav hungry now tho 
1047932,1, mediocre_mum happy birthday to mr_mum or is it mediocre_dad have a nice day
1047933,0, mediocre_mum i feel like a right knob thanks for the info sorry
1047934,0, mediocre_mum i tried that trick putting an ocean between us and inlaws but in the end we are on the same island my mil is a bat 
1047935,1, mediocre_mum just send them here http www commoncraft com twitter
1047936,0, mediocre_mum lucky you
1047937,1, mediocre_mum mmmm lemon curd
1047938,1, mediocre_mum norway
1047939,1, mediocre_mum phew there is a god
1047940,1, mediocre_mum thank you
1047941,1, mediocre_mum that s not a problem that s a disaster
1047942,1, medjai_trowa no problems give until my coffee is gone and i ll send you a mail
1047943,1, medragonflydare goodnight to you 
1047944,1, medraught thanks for the help
1047945,1, medros awesome thanks you should do some audio clips for us promoting ata and cq http bit ly eynm3
1047946,1, medros eh starting to get the physique i deserve for eating chips and gravy for lunch each day
1047947,1, medros remember coffie is your friend tomorrow
1047948,0, medscholar08 tours and trips seems to be a part of history now and i think its not hiding sumwhere but its lost sumwhere
1047949,1, meducate i have no problem talking to patients many say i talk too much i do not overbook or over extend rather see fewer happy pts
1047950,0, medusaj no i wish i tested felv but since i am little i can get tested again i have to stay away from bruvvers until then though
1047951,1, medxcentral thanks luckily i zipped the data i was most worried about onto my jump drive a while back phew
1047952,1, meebell57 what factory do you work at do they have a day shift just wondering ha ha ha
1047953,1, meeble why i like facebook
1047954,0, meeble i ve tried to unfollow several people and it has never worked 
1047955,1, meebo can t wait for your iphone app i resisted buying one in the hope you guys would finally make one i was starting to lose hope 
1047956,1, meech13 enjoy your sunny balcony day do you like sinnerman by nina simone such a good tune x x
1047957,1, meech13 great photo 
1047958,1, meechellee it s midday how are u
1047959,0, meeechy i am not you 
1047960,0, meeeeeeeeeeeesh i really don t know why maybe people don t like me 
1047961,0, meeelyy hahahaha seriously hahahaha i wanted to see it
1047962,0, meeerr yeah i m basically investing in someone s quot green quot game idea i m not creative enough to come up with such things
1047963,1, meegaan he better you re asking and you won t chicken out 
1047964,0, meegalicious what episode are you watching i just finished watching the one where rachel found out and it made me really sad
1047965,0, meeganrull mum sucks i hate how she doesn t let me sleep over
1047966,0, meehra might be the last you know that you are killing me i m impatient by nature just told moonlight2530 in yahoo minutes ago 
1047967,1, meehsa okaaay im struglin on finishin the last two s on the paper ill just copy you when you comeover when are you coming over 
1047968,1, meekai i have to work today but maybe we can on a day that i m off 
1047969,1, meekakitty caps are very nice
1047970,0, meekakitty i haven t been able to find my ipod for over a week
1047971,1, meekorouse oh congrats then on the new move 
1047972,0, meekorouse very cute i don t think i can make it to makerfaire sadly
1047973,0, meeks619 please take me to vegas with you 
1047974,1, meeks71 hey mica 
1047975,1, meeksdigital thats awesome tell jasmine i said hello have fun if i dont talk to you before then
1047976,1, meekymadness you ll be fine blood tests are super awesome sneaky fun just tell them that you re jebus
1047977,1, meeli25 i m excelent i just find out that jbros have the portugal flag and scarf with them and u is everything ok 
1047978,0, meelindaa tell me about it
1047979,0, meelzinthamix it still hasn t come
1047980,1, meema1 i just saw your mexican twin at a club 
1047981,0, meemeemo apple never called me back i guess i m not apple material
1047982,0, meenususanna hi long time no hear or c boo hoo hoo
1047983,0, meeok as may as you like when you re feeling happy we ll stop so keep giving me sad face 
1047984,1, meeps625 oh one of the better programes on tele i thinks
1047985,0, meera its recoery disc got deleted and its warranty is gone but hav to shell out 500 bucks to get it fixed
1047986,1, meerasapra ya its eight used to play it back in coll playing it after a long time then used to compete with frnds to cross 40th level
1047987,1, meerasapra i am trying it out
1047988,0, meerasapra i have to say i might start singing ur fav insomniac song not getting sleep ne sleep at all
1047989,0, meerasapra i love your comics can you improve your blog s look layout etc though it s kinda crappy right now
1047990,1, meerasapra makin ragda patties 4 dnr don t knw how2actualy lol internet zindabad
1047991,1, meerasapra my cousin went to auli in may and thats what he told me i can ask around 
1047992,1, meerasapra np how about posting your blog
1047993,1, meerasapra ohh so how do you make this quot p quot like this op 
1047994,1, meerasapra really me too i love mongrels the best 
1047995,1, meerasapra thank you
1047996,1, meerasapra u will have to pay royalty
1047997,1, meerasapra wudnt brkfst would be better i thought u having a break and it was nice
1047998,0, meerasapra yeah i m really hungry since i transmogrified i m always hungry
1047999,1, meerasapra you should do some satire toons about internet mania 
1048000,0, meerasapra you were the 1st one to inform and you only not commented
1048001,1, meeratank thanks it should be an interesting experience i wonder if there will be bollywood and bhangra in the crowds
1048002,0, meerii haha good lick in velotrip gonna miss u we can t sms whole day
1048003,1, meerii i have ideas but i m so lazy 
1048004,1, meerjosje 0 hours sleep haven t matched it yet but close to it wished for a deadline extension keep up the good work girl 
1048005,0, meerkatdon our bm is having emergency oral surgery tomorrow so he won t hear the budget presentation our branch will be uninformed
1048006,1, meesa94 ilher thanx for editting pic on myspace com teddielova
1048007,0, meesabythewater i m so behind on hatchlings but it s so graphic heavy and my connection is slow so i don t bother lol
1048008,1, meesabythewater thank you so much
1048009,1, meesaimee yeah i was wrong too sorry 
1048010,1, meesh721 welcome to twitter michelle
1048011,1, meesh85 thanks for the link
1048012,1, meesha_bradshaw i ll be there next weekend i ma have to get up with you amp your fam 
1048013,1, meesha_bradshaw lmao well drive safe i m off to bed nighty morning 
1048014,1, meeshdub still waiting for that happy hour missy what s the word 
1048015,1, meeshellmabelle me toooo there s a 2 disc album coming out 5 19 of unreleased stuff too funny i m listening to him right now
1048016,1, meeshfelt news feed overload only happens when you try to read all of it 
1048017,0, meeshjay yeah it was kinda crazy 9 months is a long time to wait though
1048018,1, meeshly coz it s the calm before the storm as muktamar mabuk is about to start 
1048019,0, meeshly me am already broke
1048020,0, meeshxo it s kinda nice out now but my head still hurts
1048021,0, meeshybob aww im also starving didn t have lunch as i was in my exam 
1048022,1, meesshell two weeks two weeks
1048023,1, meesshell yes but you said it occasional and what dont you care about anymore lets do sushi one day
1048024,1, meesterbell yes i do but why did you change 
1048025,1, meetawflh yup doing fine just so very hot summer is quite intense here hope all is well with you too 
1048026,0, meetdux see swapping my translated phrase and i checked before i sent didn t quite get what i originally wanted but close
1048027,1, meethoo thank you for your support
1048028,0, meetmeatmikes i like it too don t have foxtel get to see it when in la melba at la madre s next week yay 
1048029,1, meetmeatmikes not boring thanks for the opportunity
1048030,1, meetmeinmontauc i hope my bday is one to remember
1048031,1, meetniroim watching you sing now ur arm waving skills are spectacular
1048032,1, meetsamer khaled triplem azzi haha come on guys i am loosing followers now because of the jinx reputation you are giving me jk
1048033,1, meetsamer super as always what s cool today 
1048034,0, meettheblanks sharon and billy i am not able to access your blog on meet the blog you may end up having to start another one sorry
1048035,1, meetyole thanks for the follow i used to live in harrisburg got married in mechanicsburg 
1048036,1, meewadeyy did you see itsmos you should follow him too
1048037,1, meezardra i know hey have you heard of gmh gives me hope is the opposite of fml pretty neat made recently 
1048038,0, meezyyy loll well i didn t know sorry 
1048039,1, mefiblogger mondjuk ez valï ½szï ½n leg automatikus awww that awful avatar please remove it 
1048040,1, mefotojunkie miss you i m getting at home at 07 00pm i think to you it s 10 00pm 
1048041,1, mefv http twitpic com 7e6mo nice work
1048042,0, mefv wendy s though we don t have them over here any more
1048043,1, meg___ come to the states and we ll have sooo much fun pleaseeee
1048044,1, meg_ay lol wat there s 2 cute guys at blockbuster lol which one
1048045,0, meg_ay somebody broke into it
1048046,0, meg_bot who s he engaged to dats so sad
1048047,0, meg_drury the people i went with are usually a laugh but it was kinda boring and 3 people left at 3pm there was no banter l x
1048048,0, meg_quinn aww hun your hand still no better hopefully you ll be find soon love you xxx
1048049,1, meg_wilkinson haha a rollercoaster means were getting married soon and it will be a rocky ride lol jk glad i made the dreams 
1048050,0, meg2e63 hows the beach retreat i wanted to go but once again mi madre said no
1048051,1, meg61 my pleasure and no rush it ll be around for a while
1048052,1, megaaanftw aha me to but our sean smith pwnzz 
1048053,1, megaaanftw i agree with all that finders keepers is on radio one 
1048054,0, megaaanftw yeh that one is but its another one seriously i think my house is infested 
1048055,0, megaaerodyne its all rain here in ny 7 days of rain 
1048056,1, megadactyl and because we will be druuunnnk 
1048057,0, megadactyl ha noo you guys should still go ya gotta eat adam should be able to go just not me
1048058,0, megadactyl i have to babysit next friday what restaurant 
1048059,0, megadaniel i need to keep up too i was having trouble reading a pocky box yesterday 
1048060,1, megaerathefury i thought so i m fine thanks haha whats ur work na miss still teaching 
1048061,1, megahy complain complain complain just kidding jordan i haven t changed don t we all just love hate the train 
1048062,1, megajustice sounds really cool sad that i can not present a track record of vp marketing yet
1048063,0, megalin15 oh i m sorry are you doing anything at all tonight 
1048064,1, megalish look in vegas and come be my roomie
1048065,1, megaman51 lol it sounded like it i m glad you had a good time 
1048066,0, megaman51 you re going to regret it 
1048067,0, megamusictoront what u didn t invite me meg lol jk i just wanted to let u know i found u now quot follow me quot i m the pied piper 
1048068,0, megan_ftw nooope i can t go 
1048069,1, megan_graham22 that is so exciting are you counting the days 
1048070,1, megan_hart not everyone s lucky enough to have such great neighbors smallest lot in neighborhood 2 acres inexplicable 
1048071,1, megan_hart you re welcome 
1048072,0, megan_kruger think i may be slowly catching a cold 
1048073,1, megan_lynn_o is like the coolest most awesomest person in the world i love my bestest friend 
1048074,1, megan_mcfly it ll be great indeed i m actually making your requested stuff now 
1048075,0, megan_park dont you wish our bodies mind went to sleep when we wanted it too 
1048076,1, megan_park cant wait to watch the new seasonnn
1048077,1, megan_park i can not wait 
1048078,1, megan_park i love that song i m going to a taylor swift concert in august 
1048079,0, megan_park me too i hope your day gets better
1048080,1, megan_penfold yea i was at the front of toms sides
1048081,1, megan05 that is awesome watching them learn to read is sooo cool 
1048082,0, megan405 we used erika too loved her it sucks how much info they have to get from u but thats just part of the process blows i know
1048083,1, megan445 sorry to hear about your knee hope it stops hurting soon
1048084,0, megan512 i haven t talked to you in ages and i miss you
1048085,0, megan92_ i don t know what to revise 
1048086,1, meganabbott oh come on she is awesome 
1048087,0, meganalaska ooops i had a bug but i fixed it try that tiny url again 
1048088,1, meganaliceward has megan opened her presents yet
1048089,1, meganaliceward no megan i m not that sad
1048090,1, meganandliz lt 3you girls are completely amazing i so cant stop watching ur videos on youtube ilyou guys 
1048091,1, meganandliz hi get well soon megan i ve been watching ur videos on youtube goodluck take care xoxo
1048092,0, meganandliz i m sooooooooooooooooooo jealous lol two more weeks for us 
1048093,0, meganarielfl yaaaaaaaaaaay wanna drive tonight i m afraid to drive mine it s making weird noises
1048094,1, meganarielfl sweet that place is fun 
1048095,1, meganbalder i just think you are freakishly addicted to twitter love you bestie goodnight
1048096,1, meganbarry why you gotta talk about me like that 
1048097,1, meganbe i miss you too i have an idea lets see a show soon and report on it with permission from oupblog of course
1048098,1, meganbober that means you happy 1st mother s day 
1048099,1, megancarol could you teach me how to convert my friends to twitter miss meg 
1048100,0, megancarterpxy what if i didnt make it to pick them up in time i had a funeral
1048101,1, megancb85 of course i can t seem to get enough of the disney channel 
1048102,0, meganclarehaber haha i put airline on xd i hate sunday daytime tv its shit
1048103,1, megancours we got it i ll tell you how it runs later go to http tinyurl com mh78u to see if it ll work on your computer
1048104,0, megancours fuuuck i just wanna get through grade 9 im failing sci with a 43
1048105,1, megancrossett i love thunderstorms
1048106,1, megancrossett i love your picture hot
1048107,0, meganctf cameron wouldn t come into the lake with me send me a postcard make it hot with like a fat guy in a thong or something
1048108,0, megandell megan there all on fridays how long do the run for 
1048109,0, megandenisefox i want to join but it s late other day
1048110,0, megandickinson oh i forgot he doesn t get a lunch break today 
1048111,0, megandresslar didn t mariners play today i couldn t watch the game i had to buy groceries 
1048112,1, megandresslar hey meg not much over here how bout over there 
1048113,0, megandresslar i didn t get in to my other two transfer schools so i didnt expect to get in to fordham and have to make this decision
1048114,0, megandresslar it is so hard i originally wanted to go to fordham in the first place but now i am so comfortable at hofstra 
1048115,0, megandresslar sorry megan wouldn t be appropriate for me to just hand that out 
1048116,1, megandunchak you sure it s not kings of convenience 
1048117,0, meganecoyne i have ur flip flops yay i ll leave them with sharkins431 if ur not there 4 some crazy reason like work
1048118,0, meganedwards92 mate i have one but i cant eat it bloody braces
1048119,1, meganewall i gots mine ordered where are you going to see them 
1048120,1, meganeyo no not mandatory you already tried on your dress you were already a good fren i mean since you don t wanna hang out 
1048121,0, meganf i has a sad who else was doing it cjewel you still in otherwise i ll do mine next week rwa09tat
1048122,1, meganfvaughan a whole bread roll golly man that s quite a feat 
1048123,1, meganfvaughan i ll help you
1048124,1, megangee i don t think i can finagle you a bike as well 
1048125,0, megangibson0_o there you were and the floor was empty you him gettin more thm friendly cant believe you cheated on me haahaa
1048126,1, megangmason http twitpic com 6r3vl it s sooo beautiful 
1048127,1, megangriffiths thats one way to look at it 
1048128,1, meganhelly i no you love me really
1048129,1, meganhilton 1 i ve got 2 pairs it was 2 for 1 you ll see the intellectual funmi on monday x
1048130,1, meganintime i like it 
1048131,0, meganistkrieg crap i just got your tweet and my mom already left but having sex with me is basically the same thing so 
1048132,0, meganitis i wish i had an iphone too
1048133,0, meganjane__ yeah they should turn the cameras off and work on their marriage for the sake of their 8 children
1048134,1, meganjoan rumor has it you re coming round for guitar hero amp whisky see you soon 
1048135,1, megank you re such a rebel xo
1048136,1, megankalmoe i had to stop what i was doing to read your race commentary thanks for that hus kies 
1048137,0, megankerns i didn t waste it i ended up finishing it just later
1048138,0, meganlabarge make sure she has her swimmies you know the arm floats i would die if she couldn t come to work because her lungs filled
1048139,0, meganlee92 sunday is fathers day
1048140,1, meganlovesjo ahh that sucks yess sneak it in amp bring me piccies are you going to meet her also 
1048141,1, meganlovesjo hey how are you 
1048142,0, meganlucinda you did indeed i was jealous i ma steal mike
1048143,1, meganlwalsh you could indeed i think i was about alexis age when i saw terminator made for tv
1048144,1, meganmadcore get 100 followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip
1048145,1, meganmahoney i broke down and got one let s see how awful i am
1048146,1, meganmansyn awesome then i have some time are you going to green day i m not sure if you like them or not 
1048147,0, meganmckeon seriously was the end quot on 6 22 dissolve marriage quot caption really necessary 
1048148,1, meganmcmo nope i d still have most of mine if i didn t give it all away it s normal 
1048149,0, meganmcmo the image is not found twitpic did that to one of my photos earlier as well s
1048150,0, meganmetzger good choice the nap i wanted to have it but i had to study
1048151,0, meganmkessler kevintbrooks i m missing out i miss you guys have fun
1048152,0, meganmuhgee i miss my husband
1048153,0, meganneliz tell zack that i am very sorry to hear about his grandfather 
1048154,0, megannjane get tamiflu big doses required after you ve been sick a few days though 
1048155,0, megannmaccx33 im gonna be away for warped lol
1048156,1, megannmaccx33 that party last night was awfully crazy i wish we taped it i love college aye 
1048157,0, megannnnn grr can you ask your cousin cuz my limewires broken x
1048158,0, megannnnn so does my mum
1048159,0, meganpants im netural bout it still don t know what to wear
1048160,0, meganpants wasn t feeling up to school staying home and doing chem and waiting for yesterdays motogp replays on channel 24
1048161,1, meganpazz and dannitothemoon yes 
1048162,0, meganpazz miss you guys too have fun with riandawson you know he ll come in eventually 
1048163,1, meganpazz youre on cam haha i lovee this thing
1048164,0, meganquinto r u really the real megan quinto just kidding thanks for coming clean no bd but i think 1 guy was for a real charity
1048165,0, meganrebecca booze ban what the hell is one of those i shall be in camden on friday then i have football training on saturday x
1048166,1, meganrebecca have you been to purple turtle in camden before i m heading there friday was wondering what it s like x
1048167,0, meganrebecca i have on ted baker boxers on comfy my day was long have another long one coming up hence the 6 45am tweeting
1048168,0, meganreis that made my ears bleed
1048169,0, meganrenee210 egg noodles it was so good i want more but i have to control my portions
1048170,1, meganroche hey there i ve wanted to meet you since i saw you on hey paula how s it going girl 
1048171,1, meganrogers ain t that the truth even tho ex machina was visually richer i think it was the soundtrack that makes appleseed my fav
1048172,1, meganrogers awww that s lovely however i think it s more that they actually do only 3 more sleeps 
1048173,1, meganrogers lol it s melbourne it ll happen sooner than u think just keep a one piece wet suit under the seat 
1048174,1, megansalazar i had to do this for my baking science class nothing beats butter 
1048175,0, megansantamaria i m yet to start i guess i ll have to soon though
1048176,1, megansaturday omg my granny always has those they are great but there s also ones with 100s amp 1000s on them which are much nicer
1048177,1, meganschmutz what ways is there i love my zack lt 3
1048178,1, meganshearstone thank youuuu
1048179,0, meganstokes i should have just taken a goddamn cab i really needed some megan tonight
1048180,1, megansweeting okey doke no bother my friend you checked out my photos on facebook yet haha
1048181,1, meganthevegan happy birthday sounds like a great day
1048182,0, meganthompson sweet i m in one thing tho gotta be based in la i m a continent away in ireland
1048183,0, meganthompson the time difference to dublin is definatly a disadvantage no daylight left but we ll think of something 
1048184,0, meganthurman yeah me too although i had a football match and i didn t go cause i overslept lol i really wanted to go 
1048185,1, megantoscano ahhh ewww who the eff would put that on their lips lol and aww thnx i am so excited for them
1048186,0, megantoscano don t mention that movie in your tweets or it ll keep trending star trek star trek
1048187,1, megantree why thanks sweet girl i decided on a dress and it s a new one 
1048188,0,missed the lake park high school 20 year reunion hope y all had fun anything good 
1048189,0,missed the laker parade 
1048190,0,missed the lowrider show
1048191,0,missed the phone call 
1048192,1,missed the pink panther
1048193,0,missed the prez s speech will try and catch it on c span later 
1048194,0,missed the sex boat i am sooo irritated rite now i just want 2 f ck 
1048195,0,missed the show we fail trying to coordinate a plan b now 
1048196,0,missed the start of loose women so i dunno if you could see me
