ItemID,Sentiment,SentimentText
1042633,1, mattmercy glad that the writing went well today
1042634,1, mattmercy yay we will have to get together soon and do something
1042635,1, mattmetzger jeffhook can spend a day in my chair anytime he wants
1042636,1, mattmichetti lol this is cool
1042637,0, mattmiz but for some reason gravity still prompts 
1042638,1, mattmiz man get out from the sauna
1042639,0, mattmorrell ate home no use for it in the wild wonderful world of healthcare it 
1042640,1, mattmorris multiply or is it divide 
1042641,1, mattmullins123 me neither jay leno is funny
1042642,1, mattmurphyshow yeah no more quot best of s quot and no more snarky cartoonist just the matt we all love
1042643,1, mattmusgrave went to see sneaky sound system last night and the beat def built then 
1042644,0, mattmusicslut wow again they need to realize they re doing more damage than good sorta feeling a little backlash brewing unfort
1042645,1, mattmutz i dunno lots of things have changed since i lived there good beer selection amp atmosphere are key 
1042646,0, mattnosike say what you better not be leaving me here in fl 
1042647,0, mattots the chart itself is hilarious but the depressing part is how many millions of people will read and believe it
1042648,1, mattownsyoface gives you churro 
1042649,0, mattownsyoface i love you tons tons tons tons tons you no love mehh you no talk to me you no text me nothinggg
1042650,0, mattownsyoface you quot luh quot me wtf is quot luh quot i sad 
1042651,1, mattpaddack aw man i knew i shoulda chckd twitterlandia when i was across the st at chipotle after a shoot carnie looked fun 
1042652,1, mattpalm we wanna see u again u re so nice
1042653,0, mattpark you think that s embarrassing the only paper plane i know of is the status quo one
1042654,0, mattpb1 thanks for the link no glasto for you two after all 
1042655,1, mattpoladian congratulations happy for you
1042656,1, mattpro13 _wait where are you from again are you from hsm3 ahh
1042657,0, mattpro13 but im not so im stuck at my house being bored
1042658,1, mattpro13 haha that s the feeling i m having like every morning have a great day matt xoxo
1042659,1, mattpro13 hahaha alright then its settled we have a panera date 
1042660,1, mattpro13 i do because i want my 5 more days of school to end and than my weekends will be very long its called summmer 
1042661,0, mattpro13 im reallly bored and you never say hi to me
1042662,1, mattpro13 so basically i love you amp when someone tells you they love you it s polite to say it back lt 3
1042663,0,no fun until work is done telling myself i ll feel better when itz over lol
1042664,0,no fun eat until face black black sigh happy papa day 
1042665,0,no future fest
1042666,0,no ganja means insomnia no medicine means no sleepin 
1042667,0,no gas plus no money desperation and that s the word of the day http twitpic com 66zls
1042668,0,no gears xbox live down for maintenance 
1042669,0,no gerald for a week
1042670,0,no gigs tonight but sleep seems like a good idea 
1042671,1,no gin amp tonic is flat hummingbird604 aspaphoto but no worries because it was a tequila shooter night at big bad johns cheers
1042672,0,no girl tomorrow so i can sleep in but no girl 
1042673,0,no girl too stormy and i just got home i feel bad 
1042674,0,no going to miami this weekend lol oh well
1042675,1,no golf this evening hanging out in the new place til downtown later first weekend with the new roomy in the new place
1042676,0,no golf this weekend hubby working o t i think i ll restring the clothesline it s looking rather droopy and sad 
1042677,0,no golf today have to work stoked for game 5 nhl finals tonight let s go pens 
1042678,0,no golf tournament tomorrow well still going to the beach which is a good 2nd 
1042679,0,no golfing today rain rain go away naps are always good though 
1042680,1,no good deed goes unpunished just got berated for holding open the door for a woman running towards the metro
1042681,0,no good movie releases this weekend
1042682,0,no good movies on t v sweet dreams y all 
1042683,0,no good no good
1042684,0,no good scripts this weekend but am reading the girl w the dragon tattoo strange mystery that pulls you in and its written by a swede 
1042685,0,no goodmorning call this week is going to kill me i wish it would speed by 8 
1042686,1,no gorguts no music
1042687,0,no groovin the moo for me i ll just have to wait a whole year then wont i
1042688,0,no growlers but had a cpb pilsner amp a st george ipa also set up a possible interview for later this week obx09
1042689,0,no guac for tea i went with kfc instead
1042690,0,no guccii no rick no soulja boy no lil ru amp def no jezzy
1042691,1,no guesses on my car quiz it s topical
1042692,0,no guys i m not getting the flu i ate some bad food the other day
1042693,0,no gym since fri no shower since fri skaaaank
1042694,1,no h8 http www noh8campaign com you know i love you ab
1042695,0,no habitat for humanity today hand is in bad shape can t work 
1042696,0,no hair today have to wait until friday going to clean then walk drive later maybe to the lake i miss kateybby
1042697,0,no hang out with the triv boys in aus
1042698,0,no hanging rock today going to the apple store with matt 
1042699,1,no hangover which is surprising considering i was sooooooooo drunk last night haha good night though xx
1042700,0,no happy ending amp amber started crying like a baby never letting me go out of country again she decided retail therapy should help lol
1042701,0,no hay theme manager es sï ½lo pa l ke990
1042702,0,no hellfire for me tonight 
1042703,0,no heroics is pretty good i m a little disappointed that joe cornish s part in it is just the voice of a tv announcer though
1042704,0,no homework no stress nothing i love it school is soon ending yaya just 5 days left little sad though
1042705,0,no hope for mbs
1042706,0,no hospital is gonna save you from a broken heart
1042707,0,no hot surfer guy
1042708,0,no hot water as the boiler is unwell
1042709,1,no hot water so just had a cold shower brrrrr 
1042710,0,no http twtvite com 3koyqo twtvite aptw have to miss this now because of other engagements
1042711,0,no hugs from the boy today booooo when he reads this he ll know what i think about him loser loser loser loser 
1042712,0,no i couldn t find a date lol 
1042713,0,no i did not just bruise my index finger playing a video game o
1042714,0,no i didn t want yasmina or however you say it to win poor kate
1042715,0,no i didnt it showed up in my text 
1042716,0,no i don t calling with my boyfriend i sitting at school and it s so boring
1042717,0,no i don t believe so
1042718,0,no i don t get to get my dad anything for fathers day i dont know where he is
1042719,1,no i dont love eric fuck you
1042720,1,no i gotta go work again come to h amp m covent garden and say hey people
1042721,0,no i have one other perosn following me ilanaftw and it still isn t nice sob
1042722,0,no i haven t lost the browser plot i need to make sure new nlc website works and displays correctly in ie6 so a day of use it is
1042723,0,no i only did 18 and also have 2 new kids to add reports for 
1042724,0,no i went on it at school i use my ipod for twitter and such because my computer has a virus and won t turn on 
1042725,1,no i will bake afternoon now i m playning on the computer
1042726,0,no i won t grizzzzzzly the first one i ll be missing since halloween trans i m too sick to spend a night out
1042727,0,no ice cream stonehaven packed with twats today getting seriously too hot to be out anyway need to get groceries now boring 
1042728,0,no ice cream van today
1042729,0,no id to buy beer so od ed on health food instead i shouldn t be able to drink an entire blenderful of fruit smoothie but i can
1042730,0,no idea how i got dragged into playing at salvo night agrahamlincoln i thought you meant your site source 
1042731,0,no idea to draw i have to take a break
1042732,0,no idea what i could possibly gift for father s day as he is invaluable just want to do something special
1042733,0,no idea what to do today
1042734,1,no idea what to do today still have 2 weeks till my last exam then summer can begin
1042735,1,no idea who the people in the video are but such a cute song â http blip fm 7r6g8
1042736,1,no im in to this
1042737,0,no i m not colorblind i know the world is black and white sleep forever sounds great time doesnt stop and wait though
1042738,1,no im not kidding ï ½ damon at the palor full package hes so hot and somehow my tab was only 8 bucks 
1042739,0,no i m not procrastinating i m just not studying and watching bof 
1042740,0,no i m not i m a pussy and he hurt my feel bads 
1042741,1,no im serious i do need money 2602497
1042742,1,no images on twitpic yet need to change that http twitpic com 6ix40
1042743,0,no in two weeks if the meds dont work ill have to do over nite surgery
1042744,0,no indy date for green day you ll have to go to chicago or st louis to see them 
1042745,0,no internet boston market movie packing and studying txt me im bored 
1042746,0,no internet access
1042747,0,no internet access at new job i m sorry for neglecting you all 
1042748,0,no internet access at work no fun
1042749,0,no internet at my house
1042750,0,no internet connection even for presenters all afternoon at umap2009 fail
1042751,0,no internet for the last 2 days that was fun 
1042752,1,no internet for the next few days will try to get back to you later
1042753,0,no internet here at work today so i cant blip stuck being mobil all day wonder how long my battery will last 
1042754,0,no internet means no twitter at w e office is not in a good this morning 
1042755,1,no internet on laptop spent the last hour trying to fix it ran hijack this deleted a couple bhos and now it s working relief
1042756,0,no internet or tv gotta wait for the at amp t guy to make it better amp faster gt 
1042757,0,no internet til june25th what about hm on sun 28th kaseyrsm baaheeyaah
1042758,0,no internet til tuesday thanks at amp t 
1042759,0,no internet until someone comes and looks at the thing thursday morning
1042760,0,no internet until wed 
1042761,0,no internet but you can bet me and britnie are lovin 
1042762,1,no internet unplugged the routers because there is a big bloody thunderstorm right over my house thank the gods for my e71
1042763,0,no internets we re completely down this morning that means i won t see many tweets 
1042764,0,no internets death i want cereal and someone to play with
1042765,0,no interweb for the weekend i think i might die from lack of tumblr oh welllll have a great weekend and http tumblr com xez23e2hh
1042766,1,no invites on anything mann everyone just left did all the boy s eyebrows home alone watching tv 1st time in 3 months i m lonely 
1042767,0,no iphone 3 0 update today have to wait until tomorrow fb
1042768,0,no iphone 3 0 update yet i want my copy and paste
1042769,0,no iphone for me this time trackle
1042770,0,no iphone for me tomorrow credit card hasn t come 
1042771,0,no iphone headphones means very boring walk to work 
1042772,0,no iphone today the phone gods did not favor me but no need to worry it will be mine sooner or later 
1042773,1,no iphone winner yet maybe i ll have to put my name in again squarespace
1042774,0,no ipod or radio but somehow some cuts are in my music player on the g1 currently pumpin music and drinkin bout to gamble 
1042775,0,no ipods allowed during the race tomorrow 
1042776,0,no irregular results from almost a month of testing at all nothing to be found except extremely unrestful sleep yeah no kidding
1042777,1,no is a go after the work is done itll be time to play
1042778,0,no is morning time to head to work gonna need loads of coffee today 
1042779,0,no it cannot rain on friday going to the dodger game
1042780,1,no it s not xoalexheartsxo only kidding girl it s about to be 11 you should ve been in your bed maybe your just a bad girl bad girl
1042781,1,no it s ok i like doing dishes for 200 people by myself collapses time for bed amp yard sales before work tomorrow 
1042782,0,no j crew shoes on ebay for tiffany 
1042783,0,no jay leno from now on in the tonight show am so sad 
1042784,0,no job but i do have the bestest bf ever 
1042785,0,no joella in sight just some reliever 
1042786,1,no joke he may give me heart failure today lizvengeance we so have to come here together
1042787,0,no joy at the doctors still the middle of next week just got to keep trying maybe i ll get lucky
1042788,0,no joy in mud ville tonight
1042789,1,no jury duty for me ptl permanently excused because of my little children
1042790,0,no just ruined it 
1042791,1,no keith urban on the show today probably a good thing pumped about the podcast coming soon 
1042792,0,no key west but ill be strutting my stuff on the runway tonite dream come check me out 400life www glamfurs com
1042793,0,no kids and no husband in the house tonight it s been just my animals and myself i am very lonely i don t like an empty house
1042794,0,no kids at the 8am service i should have stayed in bed
1042795,1,no kids girly movies and pizza in bed in the morning all part of a complete breakfast 
1042796,1,no kids lots of red bull and on the road to lesliemargis amp kirk s wedding woo hoo life is good k
1042797,0,no kings island
1042798,0,no kitchen again so bfast out humpty s too far though then easy rs sk in the hood quick shower b4 picnic school w kids 
1042799,1,no lahh stay pretty as always k p i finished my exams 3 weeks ago now im jobless but im not complaining when is your last paper 
1042800,0,no lastfm right now well back to pandora
1042801,0,no lazy sunday for me have to work at least i get paid 1 extra on sundays 
1042802,0,no lebron vs kobe damn where you dick riders cavs
1042803,0,no leica scholarship for me oh well
1042804,1,no lessons so i have a day off school
1042805,0,no letter this week at all sadness
1042806,0,no letter yet this week usually it s come by now 
1042807,0,no lib dem seat for wales
1042808,0,no lie in today the dog needs walking even if it is at 6 but what a stunning morning 
1042809,0,no likey 6am
1042810,0,no liquor license no booze amp some myterious white smoke out the air vents but i did get emergency row seats http twitpic com 7v0dq
1042811,0,no logro ver mi foto i can t see my picture 
1042812,0,no long trips to farms this weekend just coffee at a local cafe and then some carpet shopping
1042813,1,no longer amia moretti amia miley baby and just made my very first twitter page
1042814,0,no longer business drunk boo sobriety 
1042815,1,no longer feel like i am lagging behind all my ux peeps as i am on est now morning all 
1042816,0,no longer going to seattle tomorrow
1042817,0,no longer has a blackberry
1042818,0,no longer have cell phone service i can t tweet from my phone any more they don t support lebanese numbers 
1042819,0,no longer marvin feeling very full amp iphone needs charging
1042820,0,no longer moving to tampa 
1042821,1,no longer nappy i m happy lol right jaz
1042822,0,no longer the place to go rjakz is sick from eating a lot i told you not eat much well tomorrow is another day d
1042823,1,no longer using myspace i give up so for now it s just facebook n twitter
1042824,1,no longer waiting
1042825,0,no look i m a pretty girl lol posing and everything too bad my boxers hang out http tinyurl com ra3zgz
1042826,0,no luck will have to keep looking everything seems to be either for 18 yo s or old frumps lol
1042827,0,no luck but there s still one more winner to be announced dear jonas brothers gods 
1042828,0,no luck in goin to forum im about the only person on earth not goin out
1042829,0,no luck on video yet asot400
1042830,0,no luck setting up squid server hopefully others have better luck iranians tehran
1042831,0,no luck shopping again today
1042832,0,no luck sleeping so i will just get my ass out of bed amp go running nothing else to do everyone s out 
1042833,0,no luck so far at foxwoods
1042834,0,no luck need sum sleep
1042835,0,no lunch today they only had pork or junkfood guess i ll go hungry 
1042836,1,no ma am it s kgb text your questions to 542542 hahah
1042837,0,no mac n cheese i hate my life 
1042838,1,no major incidents returned safely back in one piece
1042839,0,no malteaster choccy bunny today though
1042840,0,no manny pacquiao nor rodriguez anywhere near this game hope they will resched and we ll see both of the great mannys later on 
1042841,0,no mas colee but im going to miss two of my best friends a lot
1042842,0,no mas examenessssss porfavooor
1042843,0,no mask for tomorrow s shoot
1042844,0,no massage for me today rubbish 
1042845,0,no matter how quot omg awesome quot the concert was i still regret not being so stalkerish hahahaaha may trauma na ako sa megamall 
1042846,0,no matter how close i pull up to the atm im always too little
1042847,1,no matter how down i am ddlovato always seems to make me smile 
1042848,0,no matter how early i go to bed i sleep until noon 
1042849,1,no matter how good friends you have it will never be the same as someone beside you
1042850,0,no matter how long i work on homework the list seems to get bigger and not smaller like anticipated
1042851,1,no matter how many times i eat ellio s pizza i m never tired of it and i m not tired of this rain yet either 
1042852,0,no matter how many times i get given quot coffee tea quot at work i m still not loving the taste 
1042853,0,no matter how many times i shout swear and lose my temper with ebay i always seem to have to resort back to it to sell things
1042854,0,no matter how many times i tweet alexalltimelow he will never reply bummed
1042855,0,no matter how many times i tweet wearetheused will never reply bummed
1042856,0,no matter how many times i wash my frikken hands they ve been frikken butter all day today hahahahaha showb z
1042857,0,no matter how many times i watch a walk to remember i cry every damn time
1042858,0,no matter how many times i watch i am legend i still cry when sam dies
1042859,0,no matter how many times i watch it i still can t believe rachel dies
1042860,1,no matter what never lose hope
1042861,0,no matter what those teenage girls were going to vote for shawn no matter how good gilles was or how hot he was 
1042862,1,no matter what we do no matter what we say we re the song inside the tune full of beautiful mistakes
1042863,0,no mcfly on t4onthebeach 
1042864,0,no mcfly southend tonight
1042865,0,no mclovin today were about 10mins too early sorry folks 
1042866,0,no me funciona el twitterberry
1042867,1,no me gusta haters
1042868,0,no me gustan las cucarachas
1042869,0,no me llegan mails
1042870,0,no me pagaron por el memorial day
1042871,1,no meet the press or inside washington just lovely quietness w a few giggles 
1042872,0,no meet the press this am
1042873,0,no meet the press trying out face the nation and this week 
1042874,0,no mentions of the recession friendly bridal planning event on the news i recorded spsinvites eventsbeyond
1042875,0,no miami 4 me i have 2 go 2 the west coast 4 work again money calls i gotta go lll live love learncourtney p 
1042876,0,no milk for cereal no cereal for milk i ll make waffles in the toaster will this be my last meal in vic lodge 
1042877,0,no milk looks like it s dry cereal for breakfast 
1042878,0,no misha in tonight s ep i m so dev considering not even watching
1042879,0,no missing 17 again on thursday is the worst
1042880,0,no mix for me 2day gotta make hours work
1042881,0,no mms for at amp t iphone 3 0 users yet
1042882,0,no mmva wristbands from this weekend but i m still going maybe i ll get lucky and end up back stage xd
1042883,0,no mo co co conan tonightshow
1042884,0,no mo forkstickthings to pick through my frozencoconuts 
1042885,0,no mobile data connection for me in ecuador at the moment so you ve missed out on live updates from plantations and farms today 
1042886,0,no mobile phones allowed from monday 
1042887,0,no mojo for me tonight i dont want to jinx the headache there may be few cardfronts for swapping at seminar
1042888,0,no mon dog beach for dash tomorrow tons of rain open locks sewage in lake beach closed http yfrog com 59ztpj
1042889,0,no monday bible trivia winners yesterdayâ s answer is false 2 sam 4 6 7 thanks to all for your submission today is a new day 
1042890,0,no monday bible trivia winners yesterdayâ s answer is false 2dam 4 6 7 thanks to all for your submission today is a new day 
1042891,1,no monday blues took the day off am here in lake tahoe with my family breakfast at ihop and morning hike at emerald bay
1042892,1,no money no business
1042893,0,no money no fun have to wait til wednesday 
1042894,0,no money till next week if only i was jewish
1042895,0,no money to go on retreat this year
1042896,0,no money today in the stock market i m down slightly 
1042897,0,no money no beer
1042898,0,no mood to study sob sob
1042899,1,no mood to work going home early 
1042900,0,no moonbug for me tonight dayuum sucks 
1042901,0,no more nkotb for a while definitely went out with a bang 
1042902,0,no more abilene wyldlife hard for my hear however excited about the opportunity to do youglife or younglives but a hard choice
1042903,0,no more adventure quest
1042904,0,no more bam bam 
1042905,0,no more bday cake left
1042906,1,no more bein babyed leave it to my adopted siblings lol
1042907,0,no more being sick
1042908,1,no more braces lt 3 i m so happy 
1042909,0,no more caffeine at night wow things have changed since college 
1042910,0,no more california back in arkansas 
1042911,0,no more cars e3
1042912,0,no more chairs http twitpic com 67mnz
1042913,0,no more chatting with buddies
1042914,1,no more cheezburgers please this lolcat sayz no more cheezburgers please http bit ly ssoeg
1042915,0,no more cherries
1042916,0,no more ciroc http mypict me 244x
1042917,0,no more clients but i cant leave the store for an hour 
1042918,0,no more coffee sad times 
1042919,0,no more coffee bad chest pain real bad chest pain i hate this feeling 
1042920,0,no more college wat the heck am i gonna do i m realli lost i dnt even no
1042921,0,no more comments i need to sleep good night at 4 am 
1042922,0,no more computer 4 me just offically broke the cord
1042923,0,no more computer until chicago it s broken
1042924,0,no more cookies
1042925,0,no more days off for me 
1042926,1,no more desperate housewivessss for like one whole yearrr what will i do hehe got to do maths homework instead n eeeeeeeeeeeeeeeek x
1042927,0,no more dollars
1042928,0,no more dylan but its ok
1042929,1,no more editing 4 today it s a long one www accesototal29 blogspot com 
1042930,1,no more english with our phsyco teacher y 
1042931,0,no more eurovision every othert day it makes me kind of sad 
1042932,1,no more exams finally can enjoy my summer 
1042933,0,no more exams no more friends
1042934,0,no more f1
1042935,1,no more finals 
1042936,1,no more first period 
1042937,0,no more floordrobe tidy tidy bedroom i wanna mess it up so it feels normal again
1042938,0,no more fontana for me back to the dino
1042939,0,no more free semtech2009 vanilla lattes making do with the coffee in my hotel room 
1042940,1,no more german ever after 5 years of torture never again 
1042941,0,no more going out when i have work the next day squarespace
1042942,0,no more gummy bears
1042943,0,no more gummy bears 
1042944,0,no more hacks please
1042945,0,no more heroes or chuck
1042946,1,no more high school ever its so crazy
1042947,1,no more high school finally graduated 
1042948,0,no more high school 
1042949,0,no more history of rock amp roll class taking computer graphics instead ehh
1042950,0,no more hockey for about 3 months guess its time for some golf us open and some nascar yeehawwww
1042951,0,no more hotel internet gotta wait til i get home tomorrow til i get on again ahaha 
1042952,0,no more i love yous
1042953,0,no more ice http twitpic com 7q3t7
1042954,0,no more jager please 
1042955,0,no more jalepeã o sandwiches i threw everybit back up and now i dont feel good
1042956,0,no more jb3d they so should have had it on longer 
1042957,0,no more jelly beans
1042958,0,no more laughin even that hurts
1042959,0,no more lauren watching the mtv movie awards 
1042960,0,no more lc on the hills
1042961,0,no more lost till february not happy i wanna not what happened 
1042962,0,no more lost until 2010
1042963,0,no more lounging around on mondays
1042964,0,no more lunch break back to work
1042965,0,no more lunch time back to work for me
1042966,0,no more mark s gospel my head hurts it s friday
1042967,0,no more masturbating for awhile gotta minor sprain in my right wrist
1042968,0,no more maths i feel absolutely terrible though ill and complex 
1042969,1,no more maths ever cannot describe how happy i am at this moment x
1042970,0,no more maths forever and ever quite sad really onto geography
1042971,1,no more messages from 140mafia
1042972,0,no more mon dates 
1042973,0,no more monroe
1042974,0,no more motorbike on 94 bus to west end reading let the right one in and thinking about contracts fun 
1042975,0,no more movie watching it to
1042976,0,no more nice bright colors no more greens of summers the end of kodachrome http bit ly k0agy
1042977,0,no more nin does this mean i need to quot get a life quot now nooooooooo 
1042978,0,no more odram quot lmb is no longer running odram quot via rich moeller at lmb 
1042979,0,no more of this out until 3am and later when i have to work in the morning i just want my bed 
1042980,0,no more per7ume i need an ecological car 
1042981,0,no more plan bs
1042982,0,no more pretending fox creates a web site with the clear agenda of attacking quot liberals quot http www thefoxnation com 
1042983,0,no more princess no more shnook no more shnookie pie i will miss that 
1042984,1,no more procrastinating beach to beacon training starts today what have i gotten myself into 
1042985,0,no more pt cruiser 
1042986,0,no more puppet commercials yes no more stupid vitamin water commercials yes dwight dethrones the king tonight sad really
1042987,1,no more puppet videos of lebronda n kobitch
1042988,0,no more pwnage pineapples that s that pun gone then
1042989,0,no more rain
1042990,0,no more rain at least yesterday was nice and i totally missed the bbq festival 
1042991,0,no more review classes yet i still eat mcdo everyday i feel like a pig 
1042992,1,no more school yeaaa 
1042993,1,no more school for two months
1042994,0,no more school well i m happy i don t have to go to school but i still want to see my teachers
1042995,0,no more school parents are out brothers at school all alone
1042996,1,no more school but a pd assignment on genital herpes can t wait for that one
1042997,0,no more scrubs while bbs on i lt 3 jd
1042998,1,no more sending sms messages zokem has automated lifestreaming
1042999,0,no more shaq i boo for phx suns http bit ly 17wc8i
1043000,1,no more skool feels gr8 not having to get ready 4 skool ne more graduation saturday woot woot 
1043001,0,no more smoking in rest at end of year in v a 
1043002,0,no more spamming from me trackle and squarespace are ignoring bots
1043003,0,no more spicy food for me
1043004,0,no more stairs 
1043005,1,no more starting over its 12 43am and i m declaring a new day a new me a new beginning 
1043006,0,no more steve show after this week
1043007,0,no more studying pleasee schools almost over 
1043008,1,no more stupid crazy pill i m making sugar pill cupcakes to celebrate 
1043009,0,no more sun in my office for the next 5 month they stole it 
1043010,0,no more swimming
1043011,1,no more swinburne classes for 9 months
1043012,0,no more system 
1043013,0,no more tangerine no more baby 
1043014,0,no more techie stuff today
1043015,1,no more tesco till thursday yaay
1043016,0,no more texting for me
1043017,1,no more thunder
1043018,0,no more tic tacs
1043019,0,no more translating but disneyland tomorrow woo 
1043020,0,no more truck n g 
1043021,1,no more tweets to my phone since its summer 
1043022,0,no more twitter mr michaels ps see you june 10
1043023,0,no more twitter and fb in office 
1043024,1,no more twitter for couple of days no more internet in fact see you on the other side x
1043025,1,no more unwanted phone calls badnewsrapdudes will be proud of me 
1043026,0,no more updates or customer support for matrix online as of 01 06 play ends as of 31 07 bye bye mxo sorry you never quite made it 
1043027,0,no more vacation back to school 
1043028,0,no more walking naked in da house 
1043029,0,no more wiffleball damn 
1043030,0,no more wild wild wet outing
1043031,0,no more w n u a ninety five point fiiiiiiive where the hell am i sposta get my smooth jazz now http bit ly 74ssd via coloneltribune 
1043032,0,no more working from home for me working from the boss s place from today dont wanna
1043033,1,no more goodnight to my angels and of course goodnight to my prince p s the best for miley all the support and love for her
1043034,1,no motivation to get up but i must if i wanna sell jeans today
1043035,1,no moustache no tea party
1043036,0,no movie tonight sigh 
1043037,1,no movie tonight whutteva i ll just hit up teh party early
1043038,0,no movie tonight 
1043039,1,no movies ate hot wings though gonna go finish watchin game go denver 
1043040,0,no movies today but got groceries hopefully i get hired by medieval times wish me luck 
1043041,0,no movies 
1043042,0,no mowing now its off to the store gonna have to wait until it really warm
1043043,0,no mroe good seats left for incubus at merriwether
1043044,0,no muse standing tickets oh well rock band2 just arrived so that s a good start to the weekend 
1043045,0,no music
1043046,0,no music making today 
1043047,0,no music to listen to when i head home tonight i m sad tweople
1043048,0,no my name is earl tonight saveearl
1043049,0,no nadal at this year s wimbledon sad was so looking forward to roger beating him at the finals
1043050,0,no nadal at wimbledon won t be the same
1043051,0,no nba no new tv shows in bed before midnight
1043052,1,no need 2 fear africanoboi is here wassup my twittlings 
1043053,1,no need to apologise for butting in everyone is always welcomed to butt in amiestuart
1043054,0,no net at home i m alone at work anyways met tariq after 10 years and my kuksypie s leaving tonight
1043055,0,no network in the office feel like i ve been cut off from the outside world 
1043056,0,no network on my work computer can t work
1043057,1,no new 80s news today just getting my wine on on the porch
1043058,0,no new emails
1043059,0,no new iphone today they ran out so later this week i ll pick one up in sf
1043060,0,no new lost this week http tinyurl com cwvrnw jamestubb nicolasiorio chrisdowling rowanhunter
1043061,0,no new phone til august oh did i mention that my ringer on my current phone doesn t work lame 
1043062,0,no new smod yet
1043063,0,no new tubas until 4th of july weekend
1043064,0,no news for me today i dont want any one to remind me of india s defeat yesterday
1043065,0,no news yes about my friend re my blog its been a very long night xx
1043066,0,no newspapers in the office boring conversations
1043067,0,no no no ankita_gaba will take shadez away not my day shadez twpp
1043068,0,no no no misha s slipped to no7 he needs our help ppl go to his page nd see wt the queen is having done to him mishacollins
1043069,1,no no no no no no no no no good singer bad personality 
1043070,0,no no no no i was supposed to be able to sleep late 
1043071,1,no no no notorious
1043072,0,no no no why is she coming
1043073,1,no no no question is are you down for the brown haha
1043074,1,no no not simple it sounds cute
1043075,1,no no no frowney face back to school 
1043076,0,no no it does not work
1043077,0,no not again morning
1043078,0,no not cairon
1043079,0,no o amp r and having a day from hell in work oh and aceisancient 
1043080,0,no offence but can i not look like i look like ew 
1043081,1,no offence mrs healy but no one really cares about genetically modified organisms including me
1043082,0,no offence thou anw byebye sad i hate ____ on twitter
1043083,1,no offense taken if you don t wanna join the spymaster game and you re welcome to join even if i didn t bug u with an invite 
1043084,1,no offense to my melanin challenged followers
1043085,0,no offense to people intended but why are so many facebook status messages a cry for help 
1043086,0,no offesne to well everyone but tj is really boring now what happened it used to be so well fun now it s boring as hell 
1043087,1,no old san juan today just the mall
1043088,0,no on is following me
1043089,0,no on my way back to the quot n quot to rehearse my drums for a while but im soooo tired
1043090,1,no one but the readers picked up on the crazy behind the scenes franticness went well i think now yoof jamming at our home
1043091,0,no one and i mean no one should be up this late doing laundry
1043092,0,no one around me has skin as bad as mine i m sad 
1043093,0,no one can hang out tonight 
1043094,1,no one can make me smile and laugh but my bestbestfriends now that s why i treasure them so
1043095,1,no one can out do me lol maria is fallling asleep d 
1043096,0,no one can possibly being the luck i m having this week fml
1043097,0,no one can understand what i feel right now everybody only said what they want i just want to stay home alone tonight 
1043098,0,no one cares no one cares about music â â â 
1043099,0,no one cleaned my laundry for me today
1043100,0,no one does work experience well i cant find anywhere and everyones already has thier placements sorted out s ahhhhh
1043101,1,no one else in my office today spotify without ear phones then
1043102,1,no one else is home so bo is sleeping with me night all talk to you on the morrow
1043103,0,no one ever likes to wake me up ugh i feel like im dying over here this cough is just ridic couldnt even see the boyfriend today
1043104,0,no one ever replies to my questions on here or comments on my pictures
1043105,0,no one ever sends me a message
1043106,0,no one ever talks to me
1043107,0,no one ever tweets anymore
1043108,0,no one ever wants to play my zombie board game i ve gotten to play it exactly once in the 3 years i ve owned it sad but true 
1043109,1,no one feels like talking to me right now so i m just going to play some saints row
1043110,1,no one for the gyro huh how about a big bowl of pho i ll love you forever lol
1043111,0,no one got shot tonight and wtf gretchen is alive omg 
1043112,0,no one has any ideas for presents i m so bad at it
1043113,0,no one has bought me yet http digg com u16u2m
1043114,0,no one has brought us a mixtape yet 
1043115,1,no one has ever won the first 8 playoff games in a row either though right oh wait 
1043116,0,no one has texted me in 3 days
1043117,0,no one has time for me anymore 
1043118,0,no one has twitter lol
1043119,1,no one has uploaded the videos of the finals but the official site has all of the photos from last night
1043120,0,no one here has a positive outlook on life
1043121,0,no one here hope it s because i m early because
1043122,0,no one i know has twitter
1043123,0,no one i know uses twitter
1043124,0,no one in the home right now im so lonely
1043125,0,no one inviting me into skype tonight
1043126,0,no one is awake 
1043127,0,no one is eva up when i am up lol i m mad bored
1043128,0,no one is following me i am talking to myself here 2x
1043129,0,no one is here today
1043130,0,no one is on msn im vairr bored what to watch what to watch 
1043131,0,no one is on msn add me xflywithme hotmail com
1043132,0,no one is on mv anymore
1043133,0,no one is on plurk and twitter 
1043134,0,no one is on skype tonight so i m stuck stumbling around the internet by myself 
1043135,0,no one is on twitter anymore ill probly sign off in a minute and watch i m a celebrity get me outta here lol
1043136,0,no one is on twitter much today
1043137,0,no one is picking up the phone 
1043138,0,no one is talking i m editing pictures it s super fun 
1043139,0,no one is tweeting except me its coz i have no life
1043140,0,no one is tweeting much today suppose they re all at the beach when i m stuck inside revising bad times
1043141,0,no one is tweeting tonight 
1043142,0,no one is tweeting with me 
1043143,0,no one is up
1043144,1,no one likes shlarablizzaira lol
1043145,0,no one likes mr gwen go http www youtube com user mrgwengo
1043146,0,no one likes my hint try it without the spaces 
1043147,0,no one likes the smashing pumpkins as much as i do except for oliver 
1043148,0,no one made a caption for the caption this is it getting boring now o o
